batch_id,tensile_strength_MPa,machine_temperature_C,cycle_time_sec,inter_failure_hours,defects_per_batch,surface_defects_per_m2,pass_fail,items_passed_per_lot50,sensor_voltage_V,raw_material_purity_pct,load_stress_MPa,humidity_pct
1915,487.58,174.51,25.25,56.6,1,1,1,49,3.2235,97.04,309.01,39.47
1916,510.23,184.36,28.63,342.95,5,3,1,49,3.2083,97.119,314.13,52.48
1917,505.82,184.39,7.71,204.44,0,1,1,46,3.412,98.375,290.08,49.6
1918,508.82,188.84,1.42,106.32,2,2,1,48,3.3169,99.486,340.14,45.04
1919,516.97,191.65,132.1,34.87,2,1,1,47,3.361,97.856,293.69,44.48
1920,511.5,184.58,12.39,27.34,2,0,1,48,3.6926,97.861,301.01,40.59
1921,484.37,197.99,12.35,49.93,4,3,1,47,3.2978,97.336,303.32,37.62
1922,533.46,186.57,3.92,77.68,2,1,1,49,3.6681,98.686,242.44,40.6
1923,500.69,182.58,118.72,42.13,2,5,1,48,3.605,98.617,329.09,50.72
1924,524.31,173.72,39.01,86.82,1,5,1,47,3.3959,97.253,289.15,43.07
1925,557.33,183.16,49.49,21.69,2,0,1,49,3.5279,98.169,325.17,50.41
1926,503.45,182.65,109.15,456.45,1,3,1,47,3.4667,98.668,300.13,44.85
1927,474.45,191.72,19.08,13.7,3,3,1,46,3.277,98.234,299.94,40.66
1928,514.85,188.24,43.72,322.49,1,3,1,49,3.7443,98.686,285.57,41.33
1929,539.82,176.74,1.78,293.82,4,0,1,45,3.5418,99.041,340.55,46.23
1930,555.25,186.21,9.3,89.42,1,0,1,49,3.7281,98.715,345.45,36.9
1931,497.87,189.7,80.07,154.88,1,1,1,48,3.6943,98.54,332.0,41.16
1932,528.94,195.7,65.51,68.73,3,1,1,47,3.2479,99.134,315.83,42.73
1933,511.62,191.21,19.43,119.32,1,2,1,47,3.3244,99.251,312.99,49.1
1934,518.09,190.33,21.28,49.97,2,6,1,49,3.2872,97.972,333.91,46.41
1935,567.6,185.42,34.32,43.0,3,0,1,46,3.6985,97.433,307.23,45.94
1936,492.95,187.72,0.01,103.6,8,1,1,44,3.7175,99.045,338.99,47.32
1937,524.57,193.75,12.42,82.73,1,0,1,49,3.5168,97.534,288.82,50.17
1938,528.42,175.67,10.51,103.97,3,0,1,46,3.2625,99.322,331.59,45.25
1939,539.54,182.55,12.97,40.54,1,3,1,47,3.2814,97.057,338.27,39.83
1940,521.76,179.59,73.77,54.87,3,1,1,45,3.6881,99.303,285.84,45.94
1941,525.54,187.65,14.76,10.52,3,3,1,49,3.7575,98.473,291.54,40.8
1942,512.95,193.61,9.57,6.44,1,2,1,46,3.3197,98.937,309.02,34.65
1943,524.84,180.82,31.58,35.08,4,2,1,50,3.2067,97.996,319.31,45.94
1944,513.82,168.27,90.33,9.26,4,1,1,46,3.3986,99.479,296.41,47.58
1945,531.19,182.11,12.43,13.15,0,1,1,47,3.2183,97.569,312.03,46.73
1946,513.35,191.39,3.68,201.15,4,2,1,48,3.6968,97.661,264.54,47.53
1947,526.79,188.76,19.83,4.76,0,1,1,49,3.4949,97.129,326.83,50.57
1948,519.47,188.0,61.96,129.08,0,1,1,46,3.5851,99.351,327.86,40.15
1949,540.27,183.04,36.0,38.19,1,3,1,47,3.4469,98.14,343.46,43.06
1950,519.07,176.05,76.37,246.26,2,2,0,48,3.4073,98.687,322.62,38.56
1951,488.09,188.61,144.39,79.63,3,2,1,48,3.3333,98.719,301.86,47.25
1952,542.71,179.16,70.8,43.76,2,1,1,46,3.6623,99.186,287.68,51.14
1953,503.7,200.29,41.66,87.49,3,2,1,48,3.6173,98.662,292.11,42.28
1954,508.23,188.99,30.6,57.74,3,3,1,49,3.4164,98.405,308.05,48.61
1955,509.28,180.94,1.84,99.7,0,1,1,45,3.3927,98.776,291.37,41.15
1956,544.74,180.72,187.0,14.6,1,2,1,48,3.2007,98.877,293.09,48.23
1957,481.56,184.35,21.76,696.72,1,3,1,48,3.2381,97.465,309.17,33.83
1958,576.48,183.32,7.43,66.52,1,1,1,49,3.574,97.274,274.54,52.61
1959,539.01,192.82,49.44,51.37,2,3,1,45,3.5088,97.187,288.2,39.55
1960,524.02,186.3,15.05,148.63,4,1,1,49,3.4609,97.935,314.81,45.84
1961,519.01,179.88,39.66,54.29,3,6,1,47,3.6965,98.245,315.86,52.02
1962,525.14,198.23,39.77,214.97,5,3,1,46,3.5023,98.539,329.03,39.16
1963,529.38,185.35,26.55,72.68,0,1,1,50,3.4307,99.395,313.41,53.8
1964,531.61,190.38,81.39,152.57,3,1,1,46,3.2968,97.827,310.68,55.52
1965,530.0,180.74,13.85,13.64,1,1,1,48,3.6924,98.902,324.01,48.44
1966,521.61,187.54,26.79,224.59,2,2,1,47,3.5457,98.328,314.19,45.08
1967,516.45,187.18,34.72,159.69,1,1,1,48,3.2555,97.55,288.61,44.08
1968,517.28,171.77,49.03,28.55,1,2,1,47,3.5893,98.538,292.41,47.87
1969,516.49,199.11,68.96,18.84,3,3,1,49,3.455,99.418,346.88,48.73
1970,540.41,194.03,22.6,45.63,2,5,1,50,3.6868,97.311,380.77,34.93
1971,530.68,182.22,46.74,447.92,3,2,1,45,3.7513,98.268,326.19,43.58
1972,467.07,177.28,7.35,35.62,3,0,1,50,3.5603,97.129,287.81,42.08
1973,531.81,187.43,121.4,73.08,1,0,0,46,3.639,97.803,351.78,41.35
1974,523.51,185.61,21.73,3.66,4,1,1,49,3.234,98.552,300.53,41.45
1975,519.66,187.49,58.84,60.75,3,1,1,48,3.5362,99.103,319.35,38.53
1976,513.01,186.34,0.92,101.65,3,2,1,46,3.6532,98.826,309.55,52.75
1977,540.23,188.54,10.33,367.23,3,0,1,49,3.4981,98.157,314.09,42.06
1978,537.06,195.13,30.04,87.26,6,1,1,46,3.5561,99.273,300.31,44.28
1979,506.09,188.98,94.76,205.18,3,2,1,48,3.7394,97.757,338.55,43.44
1980,527.33,177.65,33.71,95.06,4,1,1,48,3.3189,98.885,305.94,42.26
1981,502.51,194.54,119.58,5.0,5,2,1,47,3.2589,98.185,323.48,47.08
1982,495.17,196.48,29.76,45.4,1,2,1,48,3.6144,99.247,323.0,43.44
1983,508.72,207.06,30.34,102.84,4,2,1,48,3.6937,98.994,307.57,48.03
1984,535.52,177.14,5.74,360.92,0,4,1,47,3.7103,99.254,276.9,52.85
1985,537.16,186.7,73.03,235.19,1,3,1,48,3.585,97.536,291.8,39.5
1986,529.24,170.43,12.76,31.11,3,0,1,49,3.6999,98.67,325.66,46.61
1987,533.05,188.87,103.44,29.83,2,3,1,46,3.6204,98.846,316.76,46.47
1988,529.29,181.16,108.77,26.95,3,0,1,46,3.2524,98.856,292.07,39.12
1989,508.45,198.46,129.16,306.9,7,5,1,48,3.6572,98.26,310.96,48.23
1990,527.77,179.58,33.05,229.81,5,3,1,48,3.3076,97.028,314.61,43.69
1991,534.41,173.18,50.87,178.94,3,1,1,47,3.342,97.654,322.82,52.9
1992,533.58,181.7,67.83,59.85,3,3,1,48,3.4368,97.808,350.05,50.0
1993,541.4,171.17,6.32,84.23,3,0,1,48,3.3887,99.13,259.78,45.0
1994,532.75,190.26,41.34,74.91,1,3,1,43,3.393,99.102,336.64,43.92
1995,526.33,170.54,1.57,35.07,4,3,1,49,3.3016,97.262,314.78,53.66
1996,539.26,185.2,30.97,84.39,5,0,1,47,3.3763,99.375,287.33,42.1
1997,519.52,170.46,7.57,3.72,5,0,1,46,3.2118,97.456,313.63,46.32
1998,504.13,182.76,9.09,16.96,1,1,1,47,3.4837,98.036,341.82,44.67
1999,517.06,196.5,20.44,261.21,1,1,1,46,3.6612,97.538,348.41,50.97
2000,506.59,187.52,25.49,167.16,0,1,1,48,3.7173,99.151,287.53,51.36
